date,open,high,low,close,volume,dividends,stock splits
2015-01-02 00:00:00-05:00,59.205373728886634,59.46278815712007,58.014834299773526,58.98013687133789,2850200,0.0,0.0
2015-01-05 00:00:00-05:00,58.80316985281856,59.04449859121962,57.958531542904396,58.02288055419922,2924500,0.0,0.0
2015-01-06 00:00:00-05:00,58.07917999480784,58.36073218794626,55.27175308789714,56.172706604003906,4746300,0.0,0.0
2015-01-07 00:00:00-05:00,57.4919311826757,57.82978630249426,56.55880050442513,57.0977668762207,2896200,0.0,0.0
2015-01-08 00:00:00-05:00,57.91829925776887,60.12241059442791,57.71719405201273,59.68802261352539,3773000,0.0,0.0
2015-01-09 00:00:00-05:00,60.122425455768465,60.13851731306316,58.328570013866695,59.59151077270508,2865400,0.0,0.0
2015-01-12 00:00:00-05:00,59.64780413693608,59.728244990282334,57.604574548274016,58.17571258544922,2738100,0.0,0.0
2015-01-13 00:00:00-05:00,59.5271521199118,60.17069135448451,57.998751040735335,58.59402084350586,3039600,0.0,0.0
2015-01-14 00:00:00-05:00,57.41150234819615,58.457245480764946,56.792095028660505,57.59651565551758,3062200,0.0,0.0
2015-01-15 00:00:00-05:00,57.93438349114706,58.69054100935609,56.961035056667164,57.379337310791016,2733800,0.0,0.0
2015-01-16 00:00:00-05:00,57.16215497288523,59.52715470480544,57.13802332455874,59.406490325927734,3080700,0.0,0.0
2015-01-20 00:00:00-05:00,60.050019833943324,61.05554593251155,59.90522383025973,60.782039642333984,3613200,0.0,0.0
2015-01-21 00:00:00-05:00,60.81421309398028,62.2139036099341,60.34764754291439,62.181732177734375,3158300,0.0,0.0
2015-01-22 00:00:00-05:00,62.58396821466139,63.88712655585735,60.79010634146746,63.81473159790039,6670100,0.0,0.0
2015-01-23 00:00:00-05:00,63.07464254049082,66.5899577687375,62.95397818411467,65.04547119140625,7677500,0.0,0.0
2015-01-26 00:00:00-05:00,65.04545389834844,66.36470326623729,64.0721056535794,66.34861755371094,3533800,0.0,0.0
2015-01-27 00:00:00-05:00,65.35114864026646,66.36472063752241,65.24657613836672,65.57638549804688,3332600,0.0,0.0
2015-01-28 00:00:00-05:00,67.16913345445141,67.53112034152417,65.68095627602301,65.82575225830078,4507300,0.0,0.0
2015-01-29 00:00:00-05:00,66.13947978531039,68.01378174002714,65.4798549685434,67.72418975830078,4108200,0.0,0.0
2015-01-30 00:00:00-05:00,67.57134140459858,68.3355386441581,66.72669718214385,66.80714416503906,3505700,0.0,0.0
2015-02-02 00:00:00-05:00,66.82322849450205,67.35414911184124,64.47432148157571,65.97858428955078,4119000,0.0,0.0
2015-02-03 00:00:00-05:00,65.97858895675188,66.79234541405398,65.03592405451288,66.28475189208984,2790000,0.13,0.0
2015-02-04 00:00:00-05:00,65.6079928113454,66.75208257324076,65.56770544983272,66.30895233154297,2419800,0.0,0.0
2015-02-05 00:00:00-05:00,66.55062841589884,66.55062841589884,64.87477573405795,65.58379364013672,3302100,0.0,0.0
2015-02-06 00:00:00-05:00,65.56769703381295,66.90515858291168,65.0117696276224,65.61604309082031,2928800,0.0,0.0
2015-02-09 00:00:00-05:00,64.96341226908007,65.15678416949396,62.19986853227609,63.71458435058594,5478500,0.0,0.0
2015-02-10 00:00:00-05:00,64.55252529033902,65.87386950460814,63.53734409991691,65.77718353271484,3230200,0.0,0.0
2015-02-11 00:00:00-05:00,66.1155650972499,66.65538734065227,65.42266443884111,66.3572769165039,2444900,0.0,0.0
2015-02-12 00:00:00-05:00,66.93739568430557,67.07436287796837,65.63216262619689,66.40563201904297,2251300,0.0,0.0
2015-02-13 00:00:00-05:00,66.82457917692925,66.85680782737684,65.13260883685658,65.94636535644531,2637800,0.0,0.0
2015-02-17 00:00:00-05:00,65.8094292814896,66.85683940123411,65.62411599064639,66.66346740722656,1867000,0.0,0.0
2015-02-18 00:00:00-05:00,66.76818788998352,66.84875645143569,65.99471863546577,66.51841735839844,1651900,0.0,0.0
