date,open,high,low,close,volume,dividends,stock splits
2019-05-24 00:00:00-04:00,27.35866919879256,29.427812247440734,26.209145282876904,26.668954849243164,44000,0.0,0.0
2019-05-28 00:00:00-04:00,26.898854655853693,28.048378359095306,26.218336834018736,26.452838897705078,61500,0.0,0.0
2019-05-29 00:00:00-04:00,27.49661299442296,27.49661299442296,25.43666625195341,26.20914649963379,207800,0.0,0.0
2019-05-30 00:00:00-04:00,26.65975733966956,26.81609265589944,25.951650215920445,26.485029220581055,666000,0.0,0.0
2019-05-31 00:00:00-04:00,26.209149799855687,26.291915676388527,24.80213165283203,24.80213165283203,853800,0.0,0.0
2019-06-03 00:00:00-04:00,24.406690509541868,24.829714432002557,22.411117094289924,22.81574821472168,19259600,0.0,0.0
2019-06-04 00:00:00-04:00,22.392725554724755,25.69415828157995,22.392725554724755,25.51943016052246,20135100,0.0,0.0
2019-06-05 00:00:00-04:00,25.326311218696016,25.951650742264267,24.333120892597265,25.75853157043457,10740200,0.0,0.0
2019-06-06 00:00:00-04:00,25.464254793317597,25.464254793317597,24.121609920179857,24.737754821777344,13986100,0.0,0.0
2019-06-07 00:00:00-04:00,24.06643476500045,24.765345574188355,23.648008095148388,24.195180892944336,10049100,0.0,0.0
2019-06-10 00:00:00-04:00,23.97447114902726,24.590616054550377,23.10083400205434,23.27556037902832,10247200,0.0,0.0
2019-06-11 00:00:00-04:00,22.99967854283616,23.321545643596025,22.558261706726135,22.944501876831055,11641200,0.0,0.0
2019-06-12 00:00:00-04:00,23.091633318691656,23.404303914510844,22.51227237477739,23.054847717285156,13392000,0.0,0.0
2019-06-13 00:00:00-04:00,23.045658406942206,23.16520989425939,22.714596662602467,22.962892532348633,9710800,0.0,0.0
2019-06-14 00:00:00-04:00,22.769770393529768,23.21118716512461,22.576649459685566,23.165206909179688,7036800,0.0,0.0
2019-06-17 00:00:00-04:00,23.477876571326828,24.737753773071876,23.40430711249525,23.864116668701172,13710100,0.0,0.0
2019-06-18 00:00:00-04:00,23.937687269014614,25.353899857563928,23.680193273808218,25.105602264404297,14485400,0.0,0.0
2019-06-19 00:00:00-04:00,25.271133238930357,25.271133238930357,24.71016676309514,24.96765899658203,10228800,0.0,0.0
2019-06-20 00:00:00-04:00,25.169973323089767,25.381485276502385,24.29633455338154,24.976852416992188,7728000,0.0,0.0
2019-06-21 00:00:00-04:00,24.710164015167834,25.482642383758293,24.710164015167834,25.0228328704834,12548900,0.0,0.0
2019-06-24 00:00:00-04:00,24.95846217019977,26.163164471359885,24.878455405579718,25.75853157043457,6494900,0.0,0.0
2019-06-25 00:00:00-04:00,25.76772886801491,25.83210192752978,25.271133687698523,25.44586181640625,6698600,0.0,0.0
2019-06-26 00:00:00-04:00,25.684962872558867,27.013812249819384,25.611393411486688,26.908056259155273,6735100,0.0,0.0
2019-06-27 00:00:00-04:00,27.01840999204417,27.892048890581947,26.908056675744575,27.193138122558594,5879600,0.0,0.0
2019-06-28 00:00:00-04:00,27.22072732865066,27.358669851042325,26.908056675744575,27.193138122558594,15517800,0.0,0.0
2019-07-01 00:00:00-04:00,27.202337801993306,28.27829241273687,26.622978436531948,27.294300079345703,5272900,0.0,0.0
2019-07-02 00:00:00-04:00,27.128759685847374,27.220721933894335,25.878077322090316,26.659753799438477,5438300,0.0,0.0
2019-07-03 00:00:00-04:00,26.46663817175665,26.576991480839965,25.933259167096043,26.485029220581055,2234900,0.0,0.0
2019-07-05 00:00:00-04:00,26.163166152523228,26.96323385013362,25.988438018663455,26.337892532348633,2888200,0.0,0.0
2019-07-08 00:00:00-04:00,26.10798753072714,26.10798753072714,25.41827315703874,25.537824630737305,3478600,0.0,0.0
2019-07-09 00:00:00-04:00,25.261937167639736,25.537823962314697,24.673381478788055,24.820520401000977,5285700,0.0,0.0
2019-07-10 00:00:00-04:00,24.654986893738545,24.829715009005564,24.31472881846687,24.369905471801758,5133700,0.0,0.0
2019-07-11 00:00:00-04:00,24.41588959430453,24.645794399350844,23.87331411407248,24.3055362701416,6066200,0.0,0.0
2019-07-12 00:00:00-04:00,24.29633975208612,25.501040433678707,24.149200817877915,25.38149070739746,5154500,0.0,0.0
2019-07-15 00:00:00-04:00,25.206757849943134,25.997630788892888,25.197561449021144,25.82290267944336,3443100,0.0,0.0
2019-07-16 00:00:00-04:00,25.684963270141246,26.209145907648725,25.487245011567815,25.620590209960938,3735900,0.0,0.0
2019-07-17 00:00:00-04:00,25.38149309383476,25.482650024342416,24.691778617122047,24.7193660736084,3999300,0.0,0.0
2019-07-18 00:00:00-04:00,24.44347948774884,24.81132683533035,24.289903242058987,24.50785255432129,3009800,0.0,0.0
2019-07-19 00:00:00-04:00,24.636595893776743,25.271131793461517,24.498651629116914,25.188365936279297,4694800,0.0,0.0
2019-07-22 00:00:00-04:00,25.14238916729669,25.61139517162708,25.022837688566796,25.528629302978516,2546100,0.0,0.0
2019-07-23 00:00:00-04:00,25.427469490939497,26.190753325611738,25.24354671087008,25.859691619873047,2921400,0.0,0.0
2019-07-24 00:00:00-04:00,25.537825485172903,26.22753988193752,25.40907760503344,26.043615341186523,2311800,0.0,0.0
2019-07-25 00:00:00-04:00,25.841300179608396,26.11718524129143,25.519433104955226,25.767730712890625,3532200,0.0,0.0
2019-07-26 00:00:00-04:00,25.49184129006214,26.23213495984251,25.42746823252198,26.190752029418945,3052700,0.0,0.0
2019-07-29 00:00:00-04:00,26.080400348977523,26.62297580223169,26.04361474006262,26.46664047241211,6245200,0.0,0.0
2019-07-30 00:00:00-04:00,25.86617300405585,27.05786539178516,25.68141392065817,26.910057067871094,7142300,0.13,0.0
2019-07-31 00:00:00-04:00,26.8823413946101,27.852322067624655,26.522061398981922,27.25185775756836,7662000,0.0,0.0
2019-08-01 00:00:00-04:00,27.251861968994138,30.28189837549813,27.076341008717076,28.868497848510742,11564200,0.0,0.0
2019-08-02 00:00:00-04:00,28.58212379684241,29.136399326425646,28.498982379305257,29.0624942779541,7305800,0.0,0.0
2019-08-05 00:00:00-04:00,28.295743667050317,28.60983303786257,27.38118994450634,27.621376037597656,5552500,0.0,0.0
2019-08-06 00:00:00-04:00,27.76918686185314,27.916993440016547,27.22414944412804,27.75994873046875,5355900,0.0,0.0
2019-08-07 00:00:00-04:00,27.32576238094638,28.480502173518477,27.187193958236346,28.304981231689453,4925200,0.0,0.0
2019-08-08 00:00:00-04:00,28.36964716545978,29.3673440654432,28.332696407308436,29.201061248779297,3962600,0.0,0.0
2019-08-09 00:00:00-04:00,29.505912573568754,29.561339591945572,28.840781305074366,29.21953582763672,4753200,0.0,0.0
2019-08-12 00:00:00-04:00,29.090203454519774,29.404292806226312,27.261096120694425,27.371950149536133,7112500,0.0,0.0
2019-08-13 00:00:00-04:00,27.09481595640358,27.852325021298316,26.965485656151266,27.344240188598633,6855400,0.0,0.0
2019-08-14 00:00:00-04:00,26.900817941576058,27.122527761727273,26.124832690050297,26.180259704589844,4580100,0.0,0.0
2019-08-15 00:00:00-04:00,26.725299725922092,27.002436588812365,25.801507833630243,26.254165649414062,3561600,0.0,0.0
2019-08-16 00:00:00-04:00,26.5035882205787,28.00013000549371,26.38349429539834,27.93546485900879,4285100,0.0,0.0
2019-08-19 00:00:00-04:00,28.406601123420245,28.489742535960445,27.944705170193902,28.240318298339844,4207300,0.0,0.0
2019-08-20 00:00:00-04:00,28.286510832191823,28.34193785690733,27.79690045489039,27.95394515991211,3073700,0.0,0.0
2019-08-21 00:00:00-04:00,27.990897007114025,28.619075851544515,27.97242250615515,28.24955940246582,2815400,0.0,0.0
2019-08-22 00:00:00-04:00,28.43431484017921,28.591359531029195,27.90775198592231,27.981657028198242,3351400,0.0,0.0
2019-08-23 00:00:00-04:00,27.529000843799057,27.861566527015963,26.61444697694597,26.836156845092773,3911600,0.0,0.0
2019-08-26 00:00:00-04:00,27.113288558293387,27.228762528505886,26.48510987841852,26.80843734741211,3479800,0.0,0.0
2019-08-27 00:00:00-04:00,26.928537231664397,27.18719963351335,26.360405346561627,26.540544509887695,3528400,0.0,0.0
2019-08-28 00:00:00-04:00,26.309587543393096,27.279569898502608,26.152542881822576,26.947004318237305,5091800,0.0,0.0
2019-08-29 00:00:00-04:00,27.2980495335218,27.92438172921784,27.270336904610318,27.44585609436035,3135600,0.0,0.0
2019-08-30 00:00:00-04:00,27.713759660018354,27.741474053995994,27.030153799843777,27.085580825805664,5220200,0.0,0.0
2019-09-03 00:00:00-04:00,26.780719948148455,26.882337594344005,25.86616641836676,26.078638076782227,3279100,0.0,0.0
2019-09-04 00:00:00-04:00,26.438921966020647,26.642155526740325,26.023214953192877,26.26340103149414,2962100,0.0,0.0
2019-09-05 00:00:00-04:00,26.549781007757385,26.78072900026953,25.819986267655537,26.291118621826172,4972700,0.0,0.0
2019-09-06 00:00:00-04:00,26.281880657252653,26.61444454812656,25.76455591679414,26.226451873779297,5140000,0.0,0.0
2019-09-09 00:00:00-04:00,26.18949889219885,26.623680420622293,25.884647656924287,26.55901527404785,4661000,0.0,0.0
2019-09-10 00:00:00-04:00,26.512829307547545,26.910058360545747,25.995504553980666,26.38349723815918,3682900,0.0,0.0
2019-09-11 00:00:00-04:00,26.328074060124163,27.06710701315479,25.967795715770926,27.03939437866211,3033600,0.0,0.0
2019-09-12 00:00:00-04:00,27.251859648992987,27.796896982932296,26.69758418508942,27.621376037597656,7967600,0.0,0.0
2019-09-13 00:00:00-04:00,27.750712189889814,28.03708721306566,27.6213801132996,27.824615478515625,4919600,0.0,0.0
2019-09-16 00:00:00-04:00,27.759945421037003,27.769183551320058,26.642158086685264,27.159481048583984,3300700,0.0,0.0
